id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1577937739558912000,RaviEnzin,Accra,Remember me when you think of Jesus. Photographer | Filmmaker | Ashbel Multimedia | Check out my media | Contact me 0556322635,,2105,1044,35354,false,Thu Oct 06 08:24:08 +0000 2022,@Flood_List @utvghana @tv3_ghana @GHOneTV @KafuiDey @EdwardAsare You’re welcome,0,1,false
1563573075484233728,IsaacEd93112403,,Gods power,,428,1145,200358,false,Sat Aug 27 17:04:05 +0000 2022,@sirgoddy1 @KobinaAdu1 @ama_serwaaa ‘Accra is the most developed city in Ghana.’ Yy can’t u say Accra is the most developed in west Africa. A developed city which floods. Tueh tell me another joke.,0,1,false
1544238192529915905,heavenly_beads,Ghana,"Contact us for beading accessories such as necklaces, bracelets, anklets, bags, beading on kente etc",,44,98,295,false,Tue Jul 05 08:34:10 +0000 2022,@tv3_ghana I just don't get why the overhead keeps flooding with a little rain. Is it normal to have the overhead flood? #JohnniesBite,1,3,false
1542790480592879617,DinahAbakah,,,,338,278,3074,false,Fri Jul 01 08:41:28 +0000 2022,"Contact @ucsghanaltd for your post flood service. UCS Ghana, we are here to serve!! @ McCarthy Hill, Accra https://t.co/MAuTsR1jG8",0,0,false
1539881583460614145,JoyPrimeTV,Accra - Ghana,"Non-stop entertainment, News, Current Affairs and Sports Television transmitting in Ghana and beyond | Part of the Multimedia Group | WhatsApp; 0551575757",,36770,162,10177,true,Thu Jun 23 08:02:33 +0000 2022,"Beyond The Headlines: Central &amp; Western regional floods; The Ghana Navy has been instrumental in the provision of tents for affected victims. 

- Hon. Solomon Ebo Appiah, MCE of Komenda. #PrimeMorning",0,0,false
1539507609228791808,kobbydent12,,"ESRI certified, AI Enthusiast, Surveyor,GIS Analyst ,Explorer, men activist and others to be discovered. 
Born Again",,773,1522,20719,false,Wed Jun 22 07:16:31 +0000 2022,"The Ghana floods is no more Government negligence  let's look at global warming and climate change because one day we all will wake up in water oo yoooooo
Dbee|#JohnniesBite |#JoySMS #CitiCBS",2,14,false
1538865882839011332,kobbydent12,,"ESRI certified, AI Enthusiast, Surveyor,GIS Analyst ,Explorer, men activist and others to be discovered. 
Born Again",,773,1522,20719,false,Mon Jun 20 12:46:31 +0000 2022,The Ghana floods and #accraflood is now becoming ramifications  of global warming  and climate change  than negligence of our leaders and us,0,0,false
1538165101391491072,GhPRGuy,"Accra, Ghana",#ESG #SustainabilityComms | #PR Blogger | Alumnus of Uni of #Greenwich + #GIJ  | #ManUtd fan |#Nkrumahist | #Environment #ClimateChange | Views are my own |,,2801,2597,9436,false,Sat Jun 18 14:21:52 +0000 2022,"The dream is to live in Ghana and go on vacations around the world.

Holidays over in Obimanso over. 

Back to the grind in “Kaatiidra” and Flood Country.

1/2 https://t.co/UkdoI6ixKH",0,6,false
1537368531469230080,youth4greengh_,"Ghana, West Africa.",A nonprofit alliance of young sustainability & grassroots development activists committed to securing a Green Ghana for the present & future generations.,,595,439,222,false,Thu Jun 16 09:36:35 +0000 2022,"among others, and expect a flood-resilient city. 

GOOD PEOPLE OF GHANA, WE SIMPLY CANNOT CONTINUE THIS WAY. #SaveAchimotaForest #SaveOurForests #SaveAccra #SaveGhana . 4/4",0,2,false
1537340975533662208,Okyeamekwame,Ghana,"Musician/ Climate Change Ambassador / Activist Made In Ghana Ambassador. 

Contact: info@okworld.com.gh",,313585,13454,9992,true,Thu Jun 16 07:47:05 +0000 2022,"Set a reminder for my spaces on this evening in collaboration with @insurancepaysgh @giz_ghana 
 We’re discussing “Floods and Everything Insurance” Please RT https://t.co/KCiaxnSX8U",12,24,false
1537086013558116352,GOK_BreaK,TEMA,PERSONAL BLOG.,,157,766,7034,false,Wed Jun 15 14:53:57 +0000 2022,IS #TEMA THE MOST WELL PLANED CITY IN GHANA  AS THE RAINS ☔ AND FLOODS SET IN ? #AccraFloods,2,3,false
1535235496011517956,kcreietin,"Accra, Ghana",Brand Influencer | Content Creator. I TheHighSchoolMaker,,2246,313,1880,false,Fri Jun 10 12:20:40 +0000 2022,"Ghana Boys Unless it didn’t rain 
.
.
#Accra #Blackstar flood https://t.co/naEnQXC5lA",3,37,false
1533489548310761473,PM_Banu,"Greater Accra, Ghana","Mr. nice things  .
love football ⚽️ 
#HalaMadrid 
#aries ♈ 
food  porn 
❤

https://t.co/EVkZKzFbQd",,213,865,4152,false,Sun Jun 05 16:42:53 +0000 2022,"We no longer have spots reserve as dumping sites in our communities anymore. All lands are now used for residential residents only.
#accrafloods #Ghanafloods",0,0,false
1533487532515680257,PM_Banu,"Greater Accra, Ghana","Mr. nice things  .
love football ⚽️ 
#HalaMadrid 
#aries ♈ 
food  porn 
❤

https://t.co/EVkZKzFbQd",,213,865,4152,false,Sun Jun 05 16:34:53 +0000 2022,"In the year 2022.
Anytime it rains  citizens see the opportunity to dump huge waste into the water or drains smh.....
I see many district assembly and municipal areas without waste dumping sites or waste management plan
#accrafloods #Ghanafloods",0,0,false
1437776373599383558,UNICEFGhana,Ghana,"We work with our partners in Ghana to realize the rights of every child, especially the most disadvantaged - from childhood to youth. Join the conversation.",,56244,824,6524,false,Tue Sep 14 13:52:54 +0000 2021,"This is also a unique opportunity for young people to play active roles as center managers, advisors, community mobilizers, and content co-creators! 

It’s youth empowerment and participation at its best. 

It’s Our Time, Our Turn, Our Future - #GenUnlimited! https://t.co/Oe6UWr8O7l",1,9,false
1400380173229465600,frajatta92,"Dakar, Senegal","Positive minded, open to new possibilities, marketing adviser. Humanitarian activist, Studied at University of Ghana  Bilingual. Senegalese and proud.",,1131,1409,12742,false,Thu Jun 03 09:13:45 +0000 2021,"Exactly 6 years ago, one of the worse disasters happened in Ghana; the simultaneous fire explosion and flood which happened in Accra. Join us in not only saying but practising 'NEVER AGAIN' to our environment and draw attention to the sanitation in Ghana.

#NeverAgain #June3 https://t.co/3rRrlyWAx1",0,0,false
1004399889776889856,VisualOctopi,"Accra, Ghana",Freelance Photographer •||• Nice Guy •||• Nerd •||• @visualoctopi,,284,340,273,false,Wed Jun 06 16:29:29 +0000 2018,"some real heavy rains over the capital as of now. Do try and stay safe, avoid flood prone areas and be aware.
Risked getting wet to capture a few shots. am now toweled dry and enjoying some chilled malt. Oddly refreshing. Anyways be safe Accra.#accrarains https://t.co/4kBV1EuAMG",6,6,false
1002503437026844674,Owula_Kpakpo,"Accra, Ghana",Africa Coord. @YoungHumanIntl | BM @WikimediaGH VP @psychaidnlove |Ex-Intern @OpenEdGlobal | Social Media | Secular Humanist | Activist | Socialist | He/Him,,3155,2133,20052,false,Fri Jun 01 10:53:39 +0000 2018,"New month starts with rains, guys be careful Accra still floods.

#AccraFloods",0,0,false
997084679168815106,FlorentJAYBB,,Eveything start from the mind. Your BRAIN is a TOOL. Always Remember To Put God FIRST....... Tap On The Link To Find Me Across All Platforms.,,1223,1003,2438,false,Thu May 17 12:01:27 +0000 2018,The storm and the rains again. Accra will be flood soon.,0,2,false
983581859870371840,meshachayim,Ghana,"In God I trust, all others must provide evidence.",,495,568,842,false,Tue Apr 10 05:46:04 +0000 2018,"Accra, rains, flood.......... Same script, same movie,same ending https://t.co/CfVqwChA79",0,0,false
780038215512252416,asaase_wura,"Accra, Ghana",~ Optimist ~,,233,1066,398,false,Sun Sep 25 13:36:17 +0000 2016,@benkoku   @JustNanaAma  @RichardDelaSky  Accra floods again! #Flood2016 #rains #citicbs #JoyNews https://t.co/JIinePG9E3,0,0,false
1567635226917994496,asunki_kenneth,,".Student of GIJ
.studying Communication",,18,28,91,false,Wed Sep 07 22:05:38 +0000 2022,"POOR DRAINAGE SYSTEM IS THE BIG DEAL.

Residents of Dansoman, Ham down in Accra always threaten by flooding due to poor drainage System.
@TDzineku 
@boatja7 
@KodwoBoateng1 
@kodwoboateng https://t.co/EtL7BqqUyB",0,1,false
1446049829482807298,PrimsugarJnr,"Africa-Ghana,Accra.",•Agribusiness •Assistant Tour/Event Manager •Agritourism Activist •Motivator •YouTuber •Photographer •Digital Creator | Founder @weddingswithsugar,,1156,1713,14501,false,Thu Oct 07 09:48:40 +0000 2021,The state of drainage system in Accra needs attention paaaa #CitiCBS,0,0,false
1270303688695955457,RichieTuffour,"#Accra, Ghana, West Africa",God is the GREATEST!!!! |@KobbyKyeiSports | Football addict | Sports Media Personality | Chelsea and vibes. SHAMELESS @ChelseaFC fan rn.,,6544,3952,25318,false,Tue Jun 09 10:36:15 +0000 2020,"Accra and flooding......
I think we need a Noah's Ark instead of thinking about our drainage system.
All the same, it's well!",1,8,false
1146341054922330113,Gampinny,Ghana (World-wide),Singer songwriter. ❤️Afrofusion//Reggae-fusion. A global mind For BusinessBabs +233 242624338/Goodlifemuzikgroup@gmail.com HEALING⤵️..,,451,480,43613,false,Wed Jul 03 08:53:00 +0000 2019,@wanlov $5.6 billion to work on Accra drainage system..lol,3,7,false
1130894074024812544,BlueWolfPR,"Accra, Ghana",,,2616,1227,18037,false,Tue May 21 17:52:12 +0000 2019,"I don’t want to laugh but why is the President touring Accra to find solutions to our drainage system in 2019! 

Did he just drop from Yugoslavia?",1,2,false
1118464052550934529,rhylnx,"Accra, Ghana",Construction Cost Advisory Services • Rotarian • F1 and general automobile enthusiast,,1025,2440,5541,false,Wed Apr 17 10:39:44 +0000 2019,"Lol the drainage system and streets in Ho, anfoega and Kpando are perfect... Accra should come and see their mates.",0,0,false
1002075260198576134,NinaWhi81449055,Spintex,Think outside the box..,,235,221,4560,false,Thu May 31 06:32:14 +0000 2018,"Accra experiences flooding annually  mainly because of the haphazard construction of houses on water courses,poor drainage system and a poor waste management system that leads to residents turning drains into refuse #NeverAgain #LetsStopTheFlood.Experts says!",9,7,false
726090263047884800,floodrisk_accra,,,,22,6,4,false,Fri Apr 29 16:46:23 +0000 2016,First look into the drainage system https://t.co/iyG4eFcqH6,1,3,false
1640723990703423489,UmaruSanda,"Accra, Ghana","Journalist in #Ghana @Citi973, @CitiTVGH

Host #FaceToFace #EyewitnessNews #CitiNewsroom

2018 #EdwardMurrow #IVLP Fellow #CowboyDiaries
http://umarusanda.blogs",,119857,976,11716,false,Tue Mar 28 14:34:17 +0000 2023,US Veep @KamalaHarris brought this traffic jam to Accra. She brought it all the way from abrokyire and made Accra choked like the Odawna gutter https://t.co/egsHA3UkVD,3,59,false
1616179764749811728,NanaAku37716244,"Greater Accra, Ghana",Love ❤️,,3,14,90,false,Thu Jan 19 21:04:17 +0000 2023,"Choked Gutters in the midst of beautiful environment.
   
Gutters infront of the Absa bank at the Gamel Abdul Nasser Ave. in Accra Osu, leading to the Unimac—GIJ and that of PZ Gardens have been choked with waste products causing poor drainage. https://t.co/I8szn946Sc",0,1,false
1518664644386299904,Etor_Reigns,"Tema, Ghana",Whachu wanna know?,,2322,2552,3849,false,Mon Apr 25 18:54:01 +0000 2022,"@JoyNewsOnTV Accra is too choked, narrow streets, old buildings that should be pulled down, illegal connections, choked gutters. The whole city has to bee planned again.",0,0,false
1189090448410927105,BoasiakoSeedorf,"Greater Accra, Ghana","Executive Chairman of Fix Consult Ltd. Advertising and Multi-Media Entrepreneur,Mentor,Philanthropist. Believer",,285,818,5179,false,Tue Oct 29 08:03:49 +0000 2019,"Accra floods becoz of u. Don’t blame government or politicians. If u wake up and clean ur surrounding, if u stop putting up structures on water ways, if u stop littering around with refuse, if u remove choked gutters periodically Accra will not flood.  #AccraFloods oods",3,4,false
1056819628729663489,RoyaltyEmess,Ghana,Environmental Activist | Management Consultant | Inspirational Speaker,,2544,2108,34561,false,Mon Oct 29 08:06:48 +0000 2018,"Accra, Live in Love it...Let’s keep it clean; the weather is cool and we hope it doesn’t rain because we already have choked gutters that haven’t been cleared. Keep the waste in a bin #GetABin",0,3,false
606364778198630400,sly_sarkodie,Ghana,Jah son. Doing Jah work. For Jah People.,,1540,44,251,false,Thu Jun 04 07:40:03 +0000 2015,"Hope @JDMahama ,his excellency, sacks the #AMA boss. First melcom, now this. What next. Choked gutters everywhere in Accra.",0,0,false
1401134822295322627,UNICEFGhana,Ghana,"We work with our partners in Ghana to realize the rights of every child, especially the most disadvantaged - from childhood to youth. Join the conversation.",,56244,824,6524,false,Sat Jun 05 11:12:28 +0000 2021,"Children are the least responsible for #climatechange, yet they’ll bear the greatest burden.
Floods &amp; droughts affect water, sanitation &amp; availability of nutritious food which impacts a child’s growth.
Let’s create an environment fit #ForEveryChild.
World #Environment Day. https://t.co/eFI8XkmnoH",3,7,false
1708046278473486533,Updulrhahman,,"Fmr SRC President, college of health sciences Yendi (CoHS-Y). / Fmr GMSA president (CoHS-Y) / coordinator for Activista Yendi.",,195,270,2102,false,Sat Sep 30 09:09:01 +0000 2023,"This is Yendi in the northern region, it floods and the water takes over the road most times when it rains. The sad thing is, this is happening just right in front of the residence of the sitting Mp. Yendi deserves better leadership. #OccuoyJulorbiHouse https://t.co/cOSGPYexz1",0,1,false
1705273416717062237,klintkobby,"Accra, Ghana","The #wierd young man of excellent benevolence, who thinks he knows everything. #neverworries #dauntless #FabricSeller de @klint_kart #WearKlint",,454,442,8304,false,Fri Sep 22 17:30:39 +0000 2023,"Rains
Floods
Terrible Traffic
Stranded passengers...

Welcome back to the cycle. https://t.co/MncgFH7KCT",0,0,false
1671530045905555458,tweeter_nurse,,"Retired Nurse 
 @UequalsUAfricaF #Uequals
#SDGs #HumanRights",,10698,9124,135473,false,Wed Jun 21 14:46:33 +0000 2023,"#AccraFloods is about to trend cos the rains are not ""lowering their volumes oo"" those living in flood prone areas...stay safe.",0,2,false
1658009993549889538,al_bertoid,GH,pupil of the universe__futurist_ graduate-architect...abstract art_architecture_product design_social enterprise history_literature_philosophy_metaphysics_truth,,771,1447,11724,false,Mon May 15 07:22:41 +0000 2023,When it rains it FLOODS !,2,0,false
1648708059680722944,adnanklodin,Jannah Insha Allah,Artist. Painting. Custom Apparel Designs. inspiration. Tiktok: @adnanklodin❤️@r2beesmusic,,82,12,4521,false,Wed Apr 19 15:20:07 +0000 2023,"So when is Gov't going to tackle the Taifa-Ofankor Highway flood issues. Anytime it rains causing huge traffic ?
#Accrafloods https://t.co/QlCgxsgKgK",1,2,false
